date,open,high,low,close,volume,amount,turn,pctChg
2017-05-19,3395.232,3405.945,3392.378,3403.849,7147352500,78397081602.0,0.002753,0.1688
2017-05-22,3400.588,3424.177,3391.175,3411.239,9253955900,99021121578.0,0.003564,0.2171
2017-05-23,3405.025,3434.766,3401.534,3424.194,11691103300,126767856025.0,0.004501,0.3798
2017-05-24,3409.717,3424.167,3383.892,3424.167,8355316100,92620045548.0,0.003217,-0.0008
2017-05-25,3414.399,3490.417,3413.225,3485.658,13072163100,136634020807.0,0.00502,1.7958
2017-05-26,3479.621,3498.315,3473.04,3480.435,10324115300,112585907354.0,0.003963,-0.1499
2017-05-31,3495.073,3515.081,3474.921,3492.884,10482974464,115968724992.0,0.004011,0.3577
2017-06-01,3485.222,3499.814,3476.428,3497.738,10312772352,116088766464.0,0.003946,0.139
2017-06-02,3491.589,3498.118,3470.201,3486.507,8266800896,92850745344.0,0.003163,-0.3211
2017-06-05,3480.169,3484.124,3462.314,3468.753,7973815296,85609467904.0,0.00305,-0.5092
2017-06-06,3464.376,3492.881,3460.453,3492.881,6408938752,77868793856.0,0.002451,0.6956
2017-06-07,3493.884,3537.094,3491.132,3533.871,10441996800,124189290496.0,0.003991,1.1735
2017-06-08,3531.241,3562.272,3528.179,3560.978,9022490624,112035618816.0,0.003445,0.7671
2017-06-09,3561.241,3590.887,3560.633,3576.17,10118826496,121700585472.0,0.003862,0.4266
2017-06-12,3570.219,3603.69,3565.901,3574.389,9038116608,117690802176.0,0.003448,-0.0498
2017-06-13,3569.159,3584.409,3559.213,3582.267,7517713920,94223085568.0,0.002867,0.2204
2017-06-14,3571.248,3571.248,3530.274,3535.298,8381078272,106105319424.0,0.003197,-1.3112
2017-06-15,3530.746,3542.279,3508.946,3528.792,8263253504,106053902336.0,0.003152,-0.184
2017-06-16,3522.974,3536.14,3514.389,3518.761,7645270784,91462287360.0,0.002915,-0.2843
2017-06-19,3520.06,3554.91,3520.06,3553.665,7979714048,98572357632.0,0.003041,0.9919
2017-06-20,3560.787,3563.696,3539.514,3546.494,8050956032,98187595776.0,0.003067,-0.2018
2017-06-21,3567.125,3587.986,3545.566,3587.955,8785982464,117147795456.0,0.003347,1.1691
2017-06-22,3583.558,3635.527,3581.337,3590.342,13552698624,169418805248.0,0.005163,0.0665
2017-06-23,3583.435,3623.235,3569.322,3622.883,10512913408,133975113728.0,0.004005,0.9063
2017-06-26,3627.02,3671.943,3627.02,3668.091,13463799552,170736840704.0,0.005129,1.2478
2017-06-27,3665.577,3676.532,3648.763,3674.715,9755870208,123057229824.0,0.003717,0.1806
2017-06-28,3664.162,3672.188,3644.026,3646.166,9792085760,124465946624.0,0.00373,-0.7769
2017-06-29,3649.252,3669.134,3644.733,3668.827,8558949888,111847268352.0,0.003258,0.6215
2017-06-30,3654.734,3669.758,3646.227,3666.797,8151002880,102459981824.0,0.003102,-0.0554
2017-07-03,3667.231,3667.595,3633.782,3650.846,8882085888,115214688256.0,0.003377,-0.435
2017-07-04,3646.828,3646.845,3611.691,3619.984,9507141376,125350416384.0,0.003615,-0.8453
2017-07-05,3611.898,3660.729,3610.458,3659.679,8823242496,120351563776.0,0.003355,1.0966
2017-07-06,3654.557,3666.774,3629.56,3660.096,10237924608,132837126144.0,0.003889,0.0114
2017-07-07,3647.641,3657.113,3631.87,3655.929,10373549824,123465392128.0,0.00394,-0.1139
2017-07-10,3647.937,3667.845,3641.527,3653.686,12059191040,141034627072.0,0.004581,-0.0614
2017-07-11,3646.878,3701.208,3645.994,3670.808,11876082688,145084362752.0,0.004509,0.4686
2017-07-12,3672.632,3691.581,3640.589,3658.823,12228779264,143494598656.0,0.004638,-0.3265
2017-07-13,3656.35,3690.483,3652.565,3686.92,12566955008,146388680704.0,0.004766,0.7679
2017-07-14,3682.615,3703.094,3672.742,3703.094,10551400448,121021448192.0,0.004002,0.4387
2017-07-17,3700.617,3716.47,3621.365,3663.557,17882160128,196217253888.0,0.006781,-1.0677
2017-07-18,3648.494,3667.54,3622.041,3667.18,12462205696,141472284672.0,0.004719,0.0989
2017-07-19,3660.866,3731.046,3658.203,3729.746,18247778816,198392451072.0,0.00691,1.7061
2017-07-20,3725.143,3750.193,3723.068,3747.884,14241004032,169267150848.0,0.005392,0.4863
2017-07-21,3738.184,3751.694,3722.065,3728.597,11794122496,141432631296.0,0.004462,-0.5146
2017-07-24,3724.377,3755.19,3719.848,3743.468,13486872320,154701873152.0,0.005103,0.3988
2017-07-25,3742.64,3752.155,3713.276,3719.559,12167205888,133531656192.0,0.004603,-0.6387
2017-07-26,3722.876,3738.531,3684.181,3705.388,13632520960,146518003712.0,0.005157,-0.381
2017-07-27,3700.855,3716.688,3672.497,3712.194,14500290304,161631223808.0,0.005485,0.1837
2017-07-28,3703.489,3725.537,3696.777,3721.891,11141139200,125817860096.0,0.004214,0.2612
2017-07-31,3722.428,3746.52,3713.655,3737.873,14842903808,160890134528.0,0.005614,0.4294
2017-08-01,3738.736,3770.404,3737.095,3770.382,15254653952,173127577600.0,0.005768,0.8697
2017-08-02,3768.193,3784.351,3759.276,3760.852,17229338368,189336784896.0,0.006515,-0.2528
2017-08-03,3755.108,3766.345,3718.435,3727.826,14615394304,164710461440.0,0.005526,-0.8782
2017-08-04,3724.722,3738.731,3707.003,3707.579,15747005952,168292663296.0,0.005954,-0.5431
2017-08-07,3701.216,3730.777,3689.955,3726.794,12423152896,134348537856.0,0.004697,0.5183
2017-08-08,3724.328,3737.334,3718.811,3732.212,13724192768,146481868800.0,0.005186,0.1454
2017-08-09,3728.031,3738.999,3713.566,3731.044,12467998976,137223598080.0,0.004711,-0.0313
2017-08-10,3724.962,3746.861,3688.176,3715.92,13008512768,148005171200.0,0.004915,-0.4054
2017-08-11,3687.931,3700.494,3645.094,3647.35,15038742016,161083469824.0,0.005682,-1.8453
2017-08-14,3651.375,3698.366,3651.375,3694.683,11530845184,140233895936.0,0.004357,1.2977
2017-08-15,3695.78,3719.293,3692.28,3706.056,10644485632,124790632448.0,0.004021,0.3078
2017-08-16,3701.133,3707.144,3679.733,3701.42,10413414144,127282167808.0,0.003934,-0.1251
2017-08-17,3707.066,3722.623,3704.412,3721.277,10865625088,137020002304.0,0.004104,0.5365
2017-08-18,3707.189,3733.491,3700.411,3724.674,9656170496,123078164480.0,0.003648,0.0913
2017-08-21,3731.839,3744.263,3728.615,3740.994,10031307264,123911716864.0,0.003789,0.4382
2017-08-22,3745.754,3758.292,3734.555,3752.298,10029285632,131131076608.0,0.003788,0.3022
2017-08-23,3747.61,3772.456,3741.72,3756.088,10496157184,124081156096.0,0.003965,0.101
2017-08-24,3755.89,3765.708,3729.087,3734.645,8994737152,107736018944.0,0.003397,-0.5709
2017-08-25,3736.291,3795.969,3736.291,3795.754,12994089984,150697082880.0,0.004905,1.6363
2017-08-28,3805.656,3866.942,3805.656,3842.711,18557632512,236446281728.0,0.007002,1.2371
2017-08-29,3839.177,3847.93,3825.759,3834.537,12822706944,158978682880.0,0.004838,-0.2127
2017-08-30,3834.268,3854.706,3827.86,3834.3,14135285760,166235123712.0,0.005333,-0.0062
2017-08-31,3835.839,3840.199,3800.886,3822.092,13294493440,157079216128.0,0.005016,-0.3184
2017-09-01,3825.339,3843.617,3818.158,3830.538,15864551168,182770434048.0,0.005986,0.221
2017-09-04,3828.544,3847.09,3813.553,3845.616,14956632064,175551070208.0,0.005643,0.3936
2017-09-05,3845.545,3865.293,3841.951,3857.046,12496415488,145779757056.0,0.004715,0.2972
2017-09-06,3846.747,3858.248,3831.383,3849.449,13139872256,155883315200.0,0.004949,-0.197
2017-09-07,3851.688,3858.161,3828.835,3829.871,12388418048,156113395712.0,0.004666,-0.5086
2017-09-08,3830.07,3843.018,3813.983,3825.989,10603650304,134958583808.0,0.003993,-0.1014
2017-09-11,3828.342,3850.74,3817.51,3825.645,12388399616,154793902080.0,0.004666,-0.009
2017-09-12,3832.242,3849.388,3822.003,3837.934,14419024128,187605311488.0,0.00543,0.3212
2017-09-13,3835.549,3847.784,3822.944,3842.606,9541078528,126254362624.0,0.003593,0.1217
2017-09-14,3843.572,3854.493,3820.087,3829.955,11535858432,143111639040.0,0.004345,-0.3292
2017-09-15,3826.144,3843.297,3818.523,3831.296,12242700544,153477214208.0,0.004611,0.035
2017-09-18,3832.962,3862.358,3832.962,3843.142,11793440512,152841027584.0,0.004442,0.3092
2017-09-19,3849.879,3857.303,3820.288,3832.116,11243298816,145528459264.0,0.004234,-0.2869
2017-09-20,3830.154,3850.942,3827.885,3842.435,10112954112,135041884160.0,0.003809,0.2693
2017-09-21,3843.257,3860.797,3837.384,3837.817,11109819136,144132894720.0,0.004184,-0.1202
2017-09-22,3826.458,3842.252,3816.822,3837.73,10061980160,128360894464.0,0.003788,-0.0023
2017-09-25,3829.219,3835.389,3811.119,3817.791,10394897664,135980240896.0,0.003913,-0.5196
2017-09-26,3810.333,3821.692,3808.382,3820.781,8186940672,101036335104.0,0.003082,0.0783
2017-09-27,3818.964,3832.566,3818.814,3821.2,8565581056,109299490816.0,0.003225,0.011
2017-09-28,3821.59,3827.33,3813.753,3822.538,9354406912,115646337024.0,0.003522,0.035
2017-09-29,3825.202,3852.223,3825.202,3836.501,9330602752,116056776704.0,0.00351,0.3653
2017-10-09,3910.114,3918.839,3876.032,3882.207,13553585152,171941462016.0,0.005097,1.1913
2017-10-10,3883.003,3900.741,3855.466,3889.863,11253258496,157979738112.0,0.004232,0.1972
2017-10-11,3886.818,3913.069,3885.497,3902.686,10441815040,144152739840.0,0.003927,0.3297
2017-10-12,3902.015,3917.443,3897.547,3912.953,9434092032,123147247616.0,0.003548,0.2631
2017-10-13,3912.975,3927.174,3908.888,3921.001,9014206720,114314854400.0,0.00339,0.2057
2017-10-16,3926.275,3947.423,3913.322,3913.446,12135503360,150823755776.0,0.004563,-0.1927
2017-10-17,3910.789,3924.614,3900.475,3913.068,8224122624,106708451328.0,0.003092,-0.0097
2017-10-18,3914.815,3944.41,3914.815,3944.162,10096984064,126420381696.0,0.003796,0.7946
2017-10-19,3940.583,3944.034,3923.645,3931.249,10652725248,133189857280.0,0.004005,-0.3274
2017-10-20,3918.526,3928.96,3910.197,3926.852,7298018048,94529638400.0,0.002744,-0.1118
2017-10-23,3930.891,3936.272,3920.656,3930.798,8148497920,100280909824.0,0.003064,0.1005
2017-10-24,3926.229,3959.495,3922.028,3959.395,9305815296,120192151552.0,0.003498,0.7275
2017-10-25,3958.166,3978.089,3954.001,3976.949,8820545792,106820308992.0,0.003316,0.4433
2017-10-26,3980.047,4013.598,3973.553,3993.575,12989546496,170488619008.0,0.004883,0.4181
2017-10-27,3992.553,4024.464,3991.354,4021.967,12667284736,152974831616.0,0.004762,0.7109
2017-10-30,4022.164,4033.339,3960.269,4009.721,15738760192,193489838080.0,0.005917,-0.3045
2017-10-31,3995.393,4009.282,3983.256,4006.717,10917878016,142897205248.0,0.004105,-0.0749
2017-11-01,4007.911,4032.458,3991.323,3996.622,13041737984,166477139968.0,0.004903,-0.252
2017-11-02,3994.094,3999.226,3971.376,3997.134,12610057984,151981363200.0,0.004741,0.0128
2017-11-03,3992.349,3999.337,3963.026,3992.697,12940443904,158142058496.0,0.004865,-0.111
2017-11-06,3989.182,4021.638,3975.406,4020.889,12208115968,158911860736.0,0.00459,0.7061
2017-11-07,4022.401,4064.217,4021.363,4054.246,15211666432,193990975488.0,0.005718,0.8296
2017-11-08,4051.493,4089.145,4040.577,4048.005,15082771968,200949739520.0,0.00567,-0.1539
2017-11-09,4043.066,4076.61,4038.4,4075.899,12105633536,159247200256.0,0.004551,0.6891
2017-11-10,4070.276,4116.714,4067.657,4111.911,14181716480,198869835776.0,0.005331,0.8835
2017-11-13,4115.55,4137.645,4115.55,4128.073,15144630784,205930795008.0,0.005693,0.3931
2017-11-14,4129.273,4133.546,4086.89,4099.351,14323693568,199605010432.0,0.005384,-0.6958
2017-11-15,4084.213,4102.807,4055.716,4073.669,12063569664,177753075712.0,0.004534,-0.6265
2017-11-16,4063.494,4107.617,4062.273,4105.012,12138441472,172903882752.0,0.004562,0.7694
2017-11-17,4094.078,4122.375,4081.372,4120.85,19178412032,253079314432.0,0.007209,0.3858
2017-11-20,4093.734,4144.514,4060.963,4143.833,13744725760,191589638144.0,0.005166,0.5577
2017-11-21,4131.848,4220.263,4129.978,4217.701,18035081984,253302198272.0,0.006779,1.7826
2017-11-22,4228.372,4260.639,4191.145,4227.566,18647700224,254298361856.0,0.007009,0.2339
2017-11-23,4213.378,4214.189,4086.901,4102.396,17814722816,237536706560.0,0.006696,-2.9608
2017-11-24,4089.472,4116.594,4057.489,4104.203,13085804032,182912192512.0,0.004918,0.0441
2017-11-27,4088.931,4088.931,4037.145,4049.947,14345526784,183004553216.0,0.005392,-1.322
2017-11-28,4034.205,4056.475,4010.295,4055.823,10205809408,135539646464.0,0.003836,0.1451
2017-11-29,4061.354,4069.241,4004.687,4053.752,12455364096,165743341568.0,0.004681,-0.0511
2017-11-30,4034.009,4052.797,3988.001,4006.099,10798334464,145829949440.0,0.004059,-1.1755
2017-12-01,4003.56,4027.106,3984.377,3998.136,9738691328,136010928128.0,0.00366,-0.1988
2017-12-04,3989.046,4032.985,3982.318,4018.857,10264721920,138223054848.0,0.003858,0.5183
2017-12-05,4007.936,4045.933,4006.543,4040.17,15408707584,196337659904.0,0.005791,0.5303
2017-12-06,4027.123,4031.753,3964.808,4015.821,10928620544,144114954240.0,0.004107,-0.6027
2017-12-07,4003.582,4017.946,3955.993,3971.056,9025404416,119651201024.0,0.003392,-1.1147
2017-12-08,3962.828,4014.138,3955.44,4003.379,8928286208,124371230720.0,0.003356,0.814
2017-12-11,4006.878,4069.499,4005.268,4069.499,9714894592,148476588032.0,0.003651,1.6516
2017-12-12,4068.505,4070.15,4015.454,4016.016,8433871872,123515183104.0,0.00317,-1.3142
2017-12-13,4013.831,4052.687,4004.743,4050.092,7754612992,115006382080.0,0.002914,0.8485
2017-12-14,4050.902,4057.624,4013.854,4026.151,8076886272,115086946304.0,0.003036,-0.5911
2017-12-15,4018.731,4020.266,3974.927,3980.855,8904438784,118474145792.0,0.003346,-1.125
2017-12-18,3983.296,4008.068,3967.934,3985.291,7785337600,111724351488.0,0.002925,0.1114
2017-12-19,3985.823,4035.629,3985.823,4035.329,7752898560,115998203904.0,0.002913,1.2556
2017-12-20,4036.019,4044.848,4015.628,4030.489,9060450304,126812876800.0,0.003545,-0.1199
2017-12-21,4023.076,4080.781,4014.652,4067.848,9683608832,137819521024.0,0.003789,0.9269
2017-12-22,4064.913,4076.802,4048.491,4054.598,7347368448,104426496000.0,0.002875,-0.3257
2017-12-25,4057.417,4086.934,4026.449,4041.54,9192696320,129938837504.0,0.003596,-0.3221
2017-12-26,4040.617,4056.855,4015.299,4053.622,9111878912,119725101056.0,0.003563,0.2989
2017-12-27,4045.279,4047.736,3986.738,3991.207,10515357696,140516909056.0,0.004112,-1.5397
2017-12-28,3992.997,4036.697,3980.235,4018.897,11854288640,153636696064.0,0.004635,0.6938
2017-12-29,4022.882,4043.14,4012.874,4030.854,9048668416,121257037824.0,0.003529,0.2975
2018-01-02,4045.208,4087.778,4045.208,4087.401,14693543424,178402033664.0,0.00571,1.4029
2018-01-03,4091.46,4140.054,4088.73,4111.392,15185221888,205726887936.0,0.005898,0.587
2018-01-04,4114.121,4137.642,4105.885,4128.811,13454379520,174523555840.0,0.005226,0.4237
2018-01-05,4133.343,4151.281,4123.281,4138.75,14900987136,185206292480.0,0.005788,0.2407
2018-01-08,4140.854,4166.318,4127.308,4160.159,17387766528,226403872768.0,0.006749,0.5173
2018-01-09,4157.539,4191.284,4153.502,4189.297,13903429376,181975080960.0,0.005397,0.7004
2018-01-10,4187.204,4211.054,4175.135,4207.813,15112166656,194850254848.0,0.005866,0.442
2018-01-11,4197.113,4211.799,4181.957,4205.586,12157853952,170407305216.0,0.004719,-0.0529
2018-01-12,4205.144,4227.392,4199.025,4225.001,11135479296,157606211584.0,0.004323,0.4616
2018-01-15,4229.835,4262.931,4216.358,4225.239,17090789632,234986586112.0,0.006634,0.0056
2018-01-16,4215.624,4260.211,4213.127,4258.473,16149496320,228271226880.0,0.006268,0.7866
2018-01-17,4261.783,4283.344,4230.536,4248.116,21431103232,284554358784.0,0.008318,-0.2432
2018-01-18,4259.375,4292.637,4246.684,4271.416,17203284736,225289687040.0,0.006677,0.5485
2018-01-19,4281.937,4316.571,4269.616,4285.395,20949057024,258554724352.0,0.008129,0.3273
2018-01-22,4276.481,4338.483,4275.897,4336.597,17464319488,233960222720.0,0.006774,1.1948
2018-01-23,4346.888,4383.572,4346.792,4382.612,20186758400,257113358336.0,0.007827,1.0611
2018-01-24,4389.454,4397.819,4349.086,4389.885,21981889024,284470808576.0,0.00852,0.166
2018-01-25,4381.976,4392.196,4336.238,4365.079,19537495040,250308091904.0,0.007573,-0.5651
2018-01-26,4352.221,4403.337,4351.487,4381.299,17722723584,223331307520.0,0.006869,0.3716
2018-01-29,4387.057,4395.905,4287.112,4302.018,19110035456,256176324608.0,0.007406,-1.8095
2018-01-30,4286.683,4308.511,4251.57,4256.102,13903472896,186650566656.0,0.005388,-1.0673
2018-01-31,4234.11,4287.857,4232.772,4275.898,14521016320,194401800192.0,0.005628,0.4651
2018-02-01,4276.342,4287.388,4214.29,4245.897,19000293376,239230300160.0,0.007364,-0.7016
2018-02-02,4213.938,4271.764,4181.779,4271.232,14606682624,191169867776.0,0.005661,0.5967
2018-02-05,4204.458,4274.146,4200.14,4274.146,16134779904,217360146432.0,0.006253,0.0682
2018-02-06,4182.325,4211.523,4131.556,4148.885,21491045120,279415083008.0,0.008329,-2.9307
2018-02-07,4205.736,4212.567,4048.422,4050.497,20312749312,261507026944.0,0.007872,-2.3714
2018-02-08,4022.88,4071.665,3974.677,4012.047,15926998528,199061770240.0,0.006171,-0.9493
2018-02-09,3896.169,3911.291,3759.146,3840.652,20634982912,246774829056.0,0.007995,-4.272
2018-02-12,3846.267,3907.843,3828.069,3890.104,11618263808,149858041856.0,0.004501,1.2876
2018-02-13,3925.595,3986.98,3925.595,3935.632,11256588544,144479354880.0,0.004361,1.1704
2018-02-14,3945.094,3971.404,3923.126,3966.961,7108133888,93110202368.0,0.002734,0.796
2018-02-22,4020.973,4058.787,4009.92,4052.733,10581157120,138334363648.0,0.004064,2.1622
2018-02-23,4061.754,4085.2,4035.231,4071.088,9945874688,128195833856.0,0.00382,0.4529
2018-02-26,4093.398,4128.743,4048.983,4118.418,13788100096,179013095424.0,0.005286,1.1626
2018-02-27,4120.871,4120.871,4051.805,4058.98,12593446912,169684901888.0,0.004828,-1.4432
2018-02-28,4016.791,4051.712,3991.706,4023.641,10934359296,152493907968.0,0.004191,-0.8706
2018-03-01,3994.868,4061.032,3986.894,4049.086,11019985152,146003456000.0,0.004224,0.6324
2018-03-02,4014.951,4044.418,4006.943,4016.461,9616499968,130931179520.0,0.003686,-0.8057
2018-03-05,4021.657,4042.834,3995.871,4018.097,8795254784,118197858304.0,0.003371,0.0407
2018-03-06,4034.985,4067.552,3998.931,4066.564,13876244480,171370655744.0,0.005318,1.2062
2018-03-07,4063.502,4089.696,4027.936,4036.653,10695242496,136572305408.0,0.004099,-0.7355
2018-03-08,4038.952,4078.226,4029.714,4077.6,9115580928,123634638848.0,0.003494,1.0144
2018-03-09,4088.07,4110.673,4076.453,4108.865,11370180864,150024118272.0,0.004358,0.7668
2018-03-12,4130.708,4139.525,4112.765,4127.666,14090673920,190367592448.0,0.005401,0.4576
2018-03-13,4124.331,4130.282,4087.562,4091.253,11176643072,141174161408.0,0.004282,-0.8822
2018-03-14,4076.062,4089.094,4066.489,4073.344,9901340928,131537960960.0,0.003794,-0.4377
2018-03-15,4058.705,4098.989,4058.705,4096.162,8816115712,126882451456.0,0.003378,0.5602
2018-03-16,4096.885,4110.045,4055.822,4056.422,8489618688,122125340672.0,0.003253,-0.9702
2018-03-19,4054.616,4074.518,4033.521,4074.247,8150288128,118183817216.0,0.003125,0.4394
2018-03-20,4045.742,4080.192,4040.308,4077.704,8060528128,111980232704.0,0.00309,0.0849
2018-03-21,4097.024,4110.115,4046.24,4061.05,9760948736,139330412544.0,0.003742,-0.4084
2018-03-22,4062.066,4072.377,4003.721,4020.349,8909526016,127664336896.0,0.003415,-1.0022
2018-03-23,3896.735,3928.511,3834.937,3904.935,18008044800,218905030656.0,0.006902,-2.8707
2018-03-26,3862.694,3883.901,3829.915,3879.893,11513912832,156604526592.0,0.00441,-0.6413
2018-03-27,3927.492,3936.778,3881.872,3913.268,11370071040,162291548160.0,0.004354,0.8602
2018-03-28,3865.045,3907.281,3835.882,3842.715,10149490688,155848949760.0,0.003887,-1.8029
2018-03-29,3854.591,3913.957,3794.261,3894.049,11662906624,164996784128.0,0.004466,1.3359
2018-03-30,3893.746,3915.347,3879.212,3898.497,9751227136,137959280640.0,0.003733,0.1142
2018-04-02,3897.005,3937.018,3882.885,3886.918,11124266496,159356080128.0,0.004258,-0.297
2018-04-03,3850.154,3878.15,3839.933,3862.479,9513736960,132049936384.0,0.003642,-0.6287
2018-04-04,3873.626,3898.612,3852.495,3854.862,8873060864,131593068544.0,0.003396,-0.1972
2018-04-09,3851.954,3870.673,3827.413,3852.929,8410546176,118167273472.0,0.003219,-0.0501
2018-04-10,3860.722,3927.424,3851.795,3927.172,10617372160,137941299200.0,0.004064,1.9269
2018-04-11,3934.169,3958.707,3924.96,3938.343,11193302016,139989291008.0,0.004284,0.2845
2018-04-12,3935.673,3937.783,3896.178,3898.635,8269948928,108075565056.0,0.003163,-1.0082
2018-04-13,3920.737,3929.952,3866.186,3871.144,7154420224,98921828352.0,0.002736,-0.7051
2018-04-16,3862.473,3869.156,3789.612,3808.863,9921776896,131566866432.0,0.003795,-1.6089
2018-04-17,3812.874,3822.626,3745.444,3748.641,9061079040,126518751232.0,0.003465,-1.5811
2018-04-18,3785.305,3789.659,3708.106,3766.282,10667670528,143077675008.0,0.00408,0.4706
2018-04-19,3774.784,3824.032,3767.797,3811.843,9905405952,127520120832.0,0.003787,1.2097
2018-04-20,3801.207,3815.444,3750.103,3760.854,9928292608,123550662656.0,0.003793,-1.3376
2018-04-23,3754.689,3787.395,3735.184,3766.325,9035629056,111763030016.0,0.003452,0.1455
2018-04-24,3769.878,3854.429,3769.878,3843.488,11421952512,145700511744.0,0.004363,2.0488
2018-04-25,3824.592,3838.692,3817.032,3828.701,7817261312,105750450176.0,0.002986,-0.3847
2018-04-26,3823.392,3828.712,3744.885,3755.494,8715064064,125772304384.0,0.003329,-1.9121
2018-04-27,3771.036,3776.975,3714.644,3756.876,8953172736,142113628160.0,0.00342,0.0368
2018-05-02,3769.925,3787.302,3744.547,3763.646,8330103552,120083484672.0,0.003182,0.1802
2018-05-03,3756.165,3797.526,3732.371,3793.0,9396111872,122740170752.0,0.003585,0.7799
2018-05-04,3784.316,3801.524,3770.938,3774.598,7155428864,98315255808.0,0.002729,-0.4852
2018-05-07,3782.54,3834.587,3776.029,3834.187,8728619520,126354800640.0,0.003329,1.5787
2018-05-08,3834.614,3892.073,3833.729,3878.676,9421515776,135445864448.0,0.003594,1.1603
2018-05-09,3876.129,3878.938,3855.739,3871.615,6671296512,92322897920.0,0.002545,-0.182
2018-05-10,3882.835,3894.49,3867.308,3893.056,7066780928,103255142400.0,0.002695,0.5538
2018-05-11,3902.148,3903.337,3871.952,3872.838,7335660288,107715457024.0,0.002798,-0.5193
2018-05-14,3886.873,3919.299,3886.873,3909.293,8197600000,122520047616.0,0.003127,0.9413
2018-05-15,3920.139,3924.342,3892.919,3924.097,7604955392,106091905024.0,0.0029,0.3787
2018-05-16,3909.818,3923.343,3889.187,3892.844,7191364608,106533928960.0,0.002742,-0.7964
2018-05-17,3895.489,3899.513,3858.852,3864.05,5903012352,87104163840.0,0.002249,-0.7397
2018-05-18,3860.164,3903.063,3841.896,3903.063,7261395712,96823853056.0,0.002765,1.0096
2018-05-21,3925.539,3937.46,3913.604,3921.242,9264173824,120528728064.0,0.003527,0.4658
2018-05-22,3918.815,3918.815,3881.169,3906.208,7536877824,102883344384.0,0.002869,-0.3834
2018-05-23,3898.268,3898.268,3854.582,3854.582,8372231936,110684504064.0,0.003187,-1.3216
2018-05-24,3853.291,3859.103,3823.923,3827.217,6834502144,93408219136.0,0.002602,-0.7099
2018-05-25,3823.744,3841.124,3804.134,3816.498,7083638528,95667544064.0,0.002696,-0.2801
2018-05-28,3816.264,3846.552,3799.32,3833.259,7152113152,100001640448.0,0.002722,0.4392
2018-05-29,3824.19,3841.779,3800.674,3804.009,8155266304,117288579072.0,0.003092,-0.7631
2018-05-30,3755.176,3767.887,3722.071,3723.372,8791328512,115858976768.0,0.003332,-2.1198
2018-05-31,3749.295,3804.791,3742.528,3802.375,9266689536,130545422336.0,0.003511,2.1218
2018-06-01,3789.671,3802.536,3753.839,3770.589,7782181376,105934864384.0,0.002948,-0.8359
2018-06-04,3785.186,3813.406,3776.618,3807.578,7662434048,115146469376.0,0.002903,0.981
2018-06-05,3811.285,3845.564,3800.925,3845.316,7868736000,121261465600.0,0.00298,0.9911
2018-06-06,3839.683,3848.329,3830.895,3837.351,7311723776,107142041600.0,0.002769,-0.2071
2018-06-07,3846.936,3859.847,3827.687,3831.012,8025614592,112365711360.0,0.003038,-0.1652
2018-06-08,3819.447,3819.46,3759.271,3779.615,8333733632,107818799104.0,0.003155,-1.3416
2018-06-11,3770.208,3792.548,3756.514,3779.981,6870983424,105597923328.0,0.002601,0.0097
2018-06-12,3783.185,3830.471,3765.264,3825.953,7320624384,116217139200.0,0.002783,1.2162
2018-06-13,3814.617,3817.452,3782.072,3788.339,6637797120,97185497088.0,0.002511,-0.9831
2018-06-14,3774.639,3808.161,3759.248,3773.365,6847132160,99234013184.0,0.00259,-0.3953
2018-06-15,3763.04,3780.336,3737.428,3753.433,8548889344,109534900224.0,0.003233,-0.5282
2018-06-19,3702.668,3712.816,3583.02,3621.116,16070654208,193848799232.0,0.006078,-3.5252
2018-06-20,3602.551,3649.335,3578.174,3635.443,8671809792,112804814848.0,0.003273,0.3957
2018-06-21,3633.555,3673.562,3589.489,3592.965,9390855168,115584147456.0,0.003544,-1.1684
2018-06-22,3567.893,3609.075,3542.456,3608.904,7511786496,89687281664.0,0.002835,0.4436
2018-06-25,3625.798,3631.025,3559.034,3560.477,7987707904,106690347008.0,0.003015,-1.3419
2018-06-26,3521.587,3541.782,3478.213,3531.111,8498526976,108132167680.0,0.003208,-0.8248
2018-06-27,3525.132,3537.656,3441.785,3459.262,8149181696,107628896256.0,0.003071,-2.0347
2018-06-28,3434.944,3477.056,3416.947,3423.525,7591805184,98570526720.0,0.002861,-1.0331
2018-06-29,3431.961,3512.383,3425.215,3510.984,7725703168,97616367616.0,0.002912,2.5546
2018-07-02,3504.457,3506.899,3383.5,3407.963,8435144960,107601539072.0,0.003163,-2.9342
2018-07-03,3410.476,3422.039,3319.288,3409.28,9527869184,129898020864.0,0.003558,0.0386
2018-07-04,3398.778,3418.331,3359.086,3363.747,7515799808,93648560128.0,0.002805,-1.3356
2018-07-05,3365.554,3398.485,3330.711,3342.437,8158798080,97544617984.0,0.003045,-0.6335
2018-07-06,3347.062,3396.245,3295.729,3365.122,8609757952,109481943040.0,0.003206,0.6787
2018-07-09,3378.905,3459.315,3378.905,3459.183,7660154624,100918861824.0,0.002853,2.7952
2018-07-10,3464.906,3474.139,3437.27,3467.515,6954882304,90127446016.0,0.00259,0.2409
2018-07-11,3398.926,3427.57,3375.144,3407.529,7204094976,89661505536.0,0.002682,-1.7299
2018-07-12,3403.33,3499.097,3403.33,3481.055,9635356416,117805514752.0,0.003587,2.1577
2018-07-13,3488.496,3499.764,3474.912,3492.689,7295589632,99800186880.0,0.002716,0.3342
